2.0 0.3934693402873666 0.3900039354584809
2.0 0.3934693402873666 0.37504919323101144
2.0 0.3934693402873666 0.3892168437622983
2.3 0.3374056100322293 0.3434547908232119
2.3 0.3374056100322293 0.32388663967611336
2.3 0.3374056100322293 0.340080971659919
2.5999999999999996 0.28797243387934673 0.28217679239850274
2.5999999999999996 0.28797243387934673 0.2824647279009502
2.5999999999999996 0.28797243387934673 0.2830405989058451
2.8999999999999995 0.2482540030425363 0.2477656405163853
2.8999999999999995 0.2482540030425363 0.23857994041708044
2.8999999999999995 0.2482540030425363 0.24056603773584906
3.1999999999999993 0.21598193982220967 0.21706263498920086
3.1999999999999993 0.21598193982220967 0.21036717062634988
3.1999999999999993 0.21598193982220967 0.21036717062634988
3.499999999999999 0.18947031330845207 0.18075028419856007
3.499999999999999 0.18947031330845207 0.1911708980674498
3.499999999999999 0.18947031330845207 0.1964759378552482
3.799999999999999 0.16269646923733003 0.16254474454930035
3.799999999999999 0.16269646923733003 0.15929059550927432
3.799999999999999 0.16269646923733003 0.15554832411324437
4.099999999999999 0.1397281316954663 0.14559172837781192
4.099999999999999 0.1397281316954663 0.13846583764146989
4.099999999999999 0.1397281316954663 0.13706860416375577
4.399999999999999 0.12077596326307868 0.12065217391304348
4.399999999999999 0.12077596326307868 0.1213768115942029
4.399999999999999 0.12077596326307868 0.1178743961352657
4.699999999999998 0.10502663985837676 0.10272030248923432
4.699999999999998 0.10502663985837676 0.10629135595000525
4.699999999999998 0.10502663985837676 9.904421804432308e-2
4.999999999999998 9.184883923294052e-2 9.396527969137504e-2
4.999999999999998 9.184883923294052e-2 9.06585836318545e-2
4.999999999999998 9.184883923294052e-2 9.176081565169468e-2
5.299999999999998 7.881929681834592e-2 8.291952392212501e-2
5.299999999999998 7.881929681834592e-2 7.283045637266493e-2
5.299999999999998 7.881929681834592e-2 7.448569401749823e-2
5.599999999999998 6.789553531345656e-2 6.91832439405255e-2
5.599999999999998 6.789553531345656e-2 6.544911399280331e-2
5.599999999999998 6.789553531345656e-2 6.477018127503564e-2
